,Open,High,Low,Close,Volume
2019.07.23,1425.07000,1430.20000,1414.25000,1417.51000,478387,0
2019.07.24,1418.11000,1429.54000,1416.33000,1425.50000,401104,0
2019.07.25,1426.18000,1433.83000,1411.06000,1414.15000,554284,0
2019.07.26,1414.88000,1424.87000,1413.51000,1418.56000,375130,0
2019.07.29,1418.37000,1428.14000,1414.82000,1426.70000,264458,0
2019.07.30,1426.61000,1433.23000,1422.34000,1430.74000,323879,0
2019.07.31,1431.08000,1434.47000,1410.53000,1412.61000,562713,0
2019.08.01,1412.53000,1446.06000,1400.55000,1444.53000,748516,0
2019.08.02,1444.86000,1449.00000,1430.31000,1440.56000,862543,0
2019.08.05,1438.72000,1469.79000,1436.73000,1463.72000,871454,0
2019.08.06,1466.75000,1474.94000,1456.44000,1474.31000,750428,0
2019.08.07,1474.23000,1510.51000,1472.27000,1501.05000,1089509,0
2019.08.08,1499.19000,1509.57000,1490.09000,1501.02000,683352,0
2019.08.09,1504.00000,1509.08000,1494.84000,1497.07000,643761,0
2019.08.12,1497.31000,1520.08000,1487.43000,1510.88000,614024,0
2019.08.13,1510.67000,1535.08000,1479.59000,1501.16000,1000671,0
2019.08.14,1501.33000,1524.08000,1494.24000,1516.32000,1075827,0
2019.08.15,1515.47000,1527.08000,1507.91000,1523.11000,1135964,0
2019.08.16,1523.02000,1528.02000,1503.75000,1512.52000,666248,0
2019.08.19,1512.56000,1513.10000,1493.28000,1495.93000,512235,0
2019.08.20,1495.51000,1508.60000,1492.95000,1507.31000,480625,0
2019.08.21,1507.65000,1508.13000,1496.51000,1502.50000,507441,0
2019.08.22,1502.41000,1504.63000,1492.53000,1498.04000,534842,0
2019.08.23,1498.85000,1530.28000,1493.59000,1526.57000,811944,0
2019.08.26,1531.29000,1555.19000,1525.04000,1527.32000,924554,0
2019.08.27,1527.10000,1544.71000,1525.92000,1542.53000,579462,0
2019.08.28,1542.00000,1546.91000,1531.94000,1539.18000,633190,0
2019.08.29,1538.93000,1550.39000,1519.76000,1527.42000,751278,0
2019.08.30,1527.16000,1533.21000,1516.97000,1520.81000,590516,0
2019.09.02,1525.73000,1534.88000,1519.32000,1527.62000,281815,0
2019.09.03,1528.37000,1549.76000,1521.70000,1547.57000,764672,0
2019.09.04,1546.59000,1557.07000,1533.91000,1552.48000,719908,0
2019.09.05,1552.00000,1553.04000,1506.31000,1518.98000,896115,0
2019.09.06,1517.18000,1527.95000,1502.62000,1506.52000,954675,0
2019.09.09,1507.87000,1515.53000,1497.65000,1498.84000,636212,0
2019.09.10,1498.53000,1501.04000,1484.50000,1485.24000,709477,0
2019.09.11,1485.45000,1498.28000,1485.17000,1496.77000,505435,0
2019.09.12,1496.63000,1524.26000,1489.26000,1499.05000,789080,0
2019.09.13,1498.30000,1509.07000,1485.82000,1488.65000,568130,0
2019.09.16,1506.24000,1512.17000,1495.91000,1498.19000,564375,0
2019.09.17,1498.92000,1507.14000,1493.51000,1501.31000,480353,0
2019.09.18,1500.98000,1511.60000,1483.24000,1494.05000,468466,0
2019.09.19,1493.86000,1504.54000,1488.97000,1498.83000,464155,0
2019.09.20,1499.01000,1517.12000,1497.97000,1516.56000,418045,0
2019.09.23,1513.71000,1526.85000,1510.20000,1522.04000,506251,0
2019.09.24,1522.21000,1535.71000,1515.61000,1532.15000,616632,0
2019.09.25,1531.71000,1535.16000,1500.44000,1503.54000,652502,0
2019.09.26,1503.94000,1512.36000,1500.29000,1504.47000,542256,0
2019.09.27,1504.28000,1507.45000,1486.84000,1496.85000,646572,0
2019.09.30,1494.93000,1500.53000,1464.49000,1472.47000,535669,0
2019.10.01,1471.20000,1487.29000,1459.11000,1479.04000,649229,0
2019.10.02,1478.35000,1505.13000,1474.56000,1499.82000,621326,0
2019.10.03,1498.91000,1519.66000,1495.81000,1504.93000,671854,0
2019.10.04,1505.22000,1515.88000,1495.84000,1504.68000,605100,0
2019.10.07,1512.50000,1512.65000,1488.04000,1493.19000,475364,0
2019.10.08,1493.14000,1509.81000,1486.88000,1505.53000,696366,0
2019.10.09,1504.89000,1512.50000,1499.88000,1505.63000,545098,0
2019.10.10,1505.12000,1517.07000,1491.13000,1493.50000,769631,0
2019.10.11,1493.73000,1503.21000,1474.04000,1488.15000,805131,0
2019.10.14,1487.48000,1497.15000,1482.85000,1493.10000,433711,0
2019.10.15,1493.06000,1498.56000,1477.23000,1481.04000,577071,0
2019.10.16,1481.00000,1491.61000,1477.07000,1489.92000,660434,0
2019.10.17,1490.03000,1497.38000,1483.47000,1491.82000,575107,0
2019.10.18,1491.68000,1494.11000,1484.92000,1490.15000,423721,0
2019.10.21,1491.64000,1495.24000,1481.61000,1484.38000,444629,0
2019.10.22,1483.83000,1489.04000,1480.86000,1487.55000,401782,0
2019.10.23,1487.73000,1496.31000,1487.58000,1491.91000,397982,0
2019.10.24,1491.70000,1504.06000,1487.99000,1503.65000,498869,0
2019.10.25,1503.18000,1517.99000,1500.62000,1504.32000,515051,0
2019.10.28,1504.34000,1508.24000,1490.04000,1492.44000,434567,0
2019.10.29,1492.06000,1494.80000,1483.54000,1487.70000,423073,0
2019.10.30,1488.01000,1496.66000,1481.18000,1495.63000,511676,0
2019.10.31,1495.85000,1514.23000,1493.79000,1512.57000,516198,0
2019.11.01,1512.87000,1516.10000,1503.29000,1514.02000,467596,0
2019.11.04,1513.87000,1514.86000,1504.45000,1509.51000,350181,0
2019.11.05,1509.59000,1509.69000,1479.41000,1483.45000,486386,0
2019.11.06,1483.05000,1494.24000,1482.40000,1490.44000,377585,0
2019.11.07,1490.08000,1492.24000,1460.63000,1468.49000,610420,0
2019.11.08,1468.31000,1472.99000,1456.25000,1458.83000,532082,0
2019.11.11,1459.38000,1466.47000,1448.21000,1455.85000,353227,0
2019.11.12,1455.26000,1460.51000,1445.62000,1456.17000,507677,0
2019.11.13,1455.36000,1467.16000,1455.36000,1463.36000,446640,0
2019.11.14,1463.33000,1474.65000,1461.14000,1471.21000,394317,0
2019.11.15,1471.15000,1471.38000,1462.42000,1467.41000,313942,0
2019.11.18,1466.76000,1474.02000,1456.37000,1471.22000,385047,0
2019.11.19,1471.20000,1475.35000,1464.81000,1472.42000,385021,0
2019.11.20,1472.32000,1478.82000,1465.93000,1471.51000,463668,0
2019.11.21,1474.86000,1475.68000,1462.38000,1464.35000,473765,0
2019.11.22,1464.13000,1473.23000,1461.36000,1462.04000,379993,0
2019.11.25,1460.96000,1462.15000,1454.07000,1455.11000,280661,0
2019.11.26,1455.08000,1462.90000,1450.07000,1461.37000,269767,0
2019.11.27,1460.78000,1461.87000,1452.54000,1454.46000,263945,0
2019.11.28,1454.56000,1458.28000,1454.24000,1455.45000,123846,0
2019.11.29,1455.65000,1466.57000,1453.05000,1463.76000,272764,0
2019.12.02,1464.17000,1465.19000,1453.96000,1462.33000,409323,0
2019.12.03,1462.06000,1481.82000,1459.86000,1477.26000,532974,0
2019.12.04,1477.39000,1484.09000,1471.47000,1474.49000,509253,0
2019.12.05,1474.69000,1480.37000,1472.87000,1475.84000,404676,0
2019.12.06,1475.81000,1479.68000,1458.72000,1459.68000,389029,0
2019.12.09,1459.61000,1465.40000,1458.71000,1461.47000,220771,0
2019.12.10,1461.68000,1469.22000,1460.03000,1464.21000,359878,0
2019.12.11,1464.07000,1478.94000,1462.75000,1474.78000,373469,0
2019.12.12,1474.67000,1486.76000,1463.94000,1469.76000,499646,0
2019.12.13,1465.89000,1478.07000,1461.81000,1475.62000,597312,0
2019.12.16,1475.50000,1479.93000,1473.16000,1476.15000,142081,0
2019.12.17,1475.75000,1480.54000,1474.23000,1476.10000,136175,0
2019.12.18,1475.90000,1479.31000,1470.47000,1475.42000,142911,0
2019.12.19,1474.99000,1481.69000,1473.27000,1478.84000,130951,0
2019.12.20,1478.85000,1481.03000,1475.87000,1478.00000,110307,0
2019.12.23,1478.19000,1486.14000,1477.53000,1485.38000,110488,0
2019.12.24,1485.43000,1500.48000,1484.38000,1499.16000,90235,0
2019.12.26,1499.06000,1512.62000,1497.39000,1510.99000,145374,0
2019.12.27,1511.07000,1515.32000,1507.35000,1510.79000,150748,0
2019.12.30,1511.56000,1516.11000,1510.78000,1515.03000,134482,0
2019.12.31,1514.07000,1525.32000,1514.07000,1516.91000,153428,0
2020.01.02,1518.16000,1531.40000,1517.22000,1529.07000,186521,0
2020.01.03,1529.10000,1553.55000,1527.98000,1551.51000,304439,0
2020.01.06,1560.08000,1587.95000,1558.81000,1565.64000,403953,0
2020.01.07,1564.26000,1577.35000,1555.33000,1574.01000,288081,0
2020.01.08,1576.93000,1611.40000,1552.24000,1556.27000,593772,0
2020.01.09,1556.62000,1561.40000,1540.25000,1552.29000,290651,0
2020.01.10,1551.53000,1563.14000,1545.74000,1561.87000,247683,0
2020.01.13,1562.00000,1562.04000,1546.49000,1547.82000,186719,0
2020.01.14,1547.10000,1548.92000,1535.94000,1546.33000,249509,0
2020.01.15,1546.26000,1558.18000,1545.93000,1556.15000,226104,0
2020.01.16,1556.45000,1558.09000,1548.04000,1552.41000,177281,0
2020.01.17,1552.43000,1561.25000,1549.41000,1556.98000,177387,0
2020.01.20,1557.13000,1562.78000,1556.37000,1560.58000,70068,0
2020.01.21,1560.78000,1568.62000,1546.32000,1558.09000,241618,0
2020.01.22,1558.95000,1559.27000,1550.19000,1558.97000,165852,0
2020.01.23,1558.85000,1567.96000,1551.93000,1562.71000,236536,0
2020.01.24,1563.16000,1575.87000,1556.55000,1570.97000,250872,0
2020.01.27,1580.72000,1588.54000,1575.89000,1581.89000,316280,0
2020.01.28,1581.41000,1583.06000,1565.54000,1567.41000,241679,0
2020.01.29,1566.66000,1578.06000,1563.39000,1576.87000,211098,0
2020.01.30,1576.86000,1586.00000,1572.28000,1574.16000,326333,0
2020.01.31,1573.26000,1590.52000,1570.94000,1588.96000,323598,0
2020.02.03,1593.24000,1593.42000,1569.63000,1576.61000,318423,0
2020.02.04,1577.14000,1579.61000,1549.07000,1552.87000,272092,0
2020.02.05,1552.60000,1562.41000,1547.52000,1556.18000,306763,0
2020.02.06,1555.90000,1568.27000,1552.53000,1566.66000,244999,0
2020.02.07,1566.76000,1574.10000,1560.31000,1570.11000,273124,0
2020.02.10,1572.14000,1577.04000,1567.99000,1572.11000,224887,0
2020.02.11,1571.77000,1574.04000,1562.14000,1567.80000,202950,0
2020.02.12,1567.62000,1570.49000,1561.94000,1565.82000,178417,0
2020.02.13,1566.14000,1578.31000,1565.61000,1576.12000,232109,0
2020.02.14,1576.13000,1585.00000,1573.08000,1583.83000,168363,0
2020.02.17,1582.22000,1583.77000,1578.86000,1579.31000,69961,0
2020.02.18,1584.44000,1605.10000,1582.45000,1601.34000,232148,0
2020.02.19,1601.43000,1612.97000,1599.51000,1611.61000,232114,0
2020.02.20,1611.82000,1623.74000,1603.92000,1619.50000,348717,0
2020.02.21,1620.33000,1649.26000,1618.99000,1643.80000,392399,0
2020.02.24,1653.37000,1689.34000,1650.88000,1658.72000,666484,0
2020.02.25,1658.93000,1663.69000,1625.17000,1634.89000,824196,0
2020.02.26,1635.21000,1655.01000,1624.90000,1640.82000,697288,0
2020.02.27,1641.30000,1660.40000,1635.24000,1644.41000,736738,0
2020.02.28,1643.42000,1649.49000,1562.93000,1584.77000,865853,0
2020.03.02,1591.60000,1611.02000,1575.36000,1589.54000,802897,0
2020.03.03,1585.37000,1649.37000,1584.77000,1640.76000,801075,0
2020.03.04,1639.89000,1652.85000,1631.86000,1636.89000,589285,0
2020.03.05,1637.23000,1674.66000,1635.02000,1672.27000,517503,0
2020.03.06,1672.45000,1692.21000,1641.80000,1674.30000,818498,0
2020.03.09,1691.79000,1703.31000,1657.23000,1679.76000,1088285,0
2020.03.10,1678.84000,1680.49000,1641.53000,1649.39000,672906,0
2020.03.11,1649.19000,1671.25000,1633.03000,1635.03000,464344,0
2020.03.12,1633.68000,1650.43000,1560.69000,1577.07000,731076,0
2020.03.13,1578.26000,1597.95000,1504.53000,1529.77000,963308,0
2020.03.16,1563.99000,1575.26000,1451.19000,1514.85000,1065827,0
2020.03.17,1512.88000,1554.00000,1465.55000,1528.00000,837645,0
2020.03.18,1527.34000,1546.32000,1472.76000,1485.82000,1009752,0
2020.03.19,1485.06000,1500.95000,1463.86000,1472.47000,782605,0
2020.03.20,1469.45000,1516.12000,1454.17000,1498.36000,548502,0
2020.03.23,1502.61000,1561.39000,1482.34000,1553.11000,985595,0
2020.03.24,1554.50000,1632.61000,1552.50000,1625.05000,202686,0
2020.03.25,1630.58000,1639.31000,1589.41000,1616.40000,772381,0
2020.03.26,1614.54000,1644.70000,1594.54000,1625.90000,659625,0
2020.03.27,1626.15000,1634.46000,1611.74000,1618.15000,644008,0
2020.03.30,1616.38000,1633.09000,1603.83000,1622.18000,152633,0
2020.03.31,1618.63000,1623.38000,1574.29000,1575.88000,93732,0
2020.04.01,1571.33000,1600.36000,1567.81000,1590.29000,94771,0
2020.04.02,1585.93000,1619.79000,1582.81000,1612.22000,110888,0
2020.04.03,1607.20000,1624.38000,1605.84000,1615.59000,89040,0
2020.04.06,1615.01000,1668.59000,1608.74000,1659.50000,95553,0
2020.04.07,1649.75000,1673.99000,1642.26000,1646.97000,100249,0
2020.04.08,1641.23000,1656.45000,1640.42000,1644.84000,78806,0
2020.04.09,1641.24000,1690.24000,1641.24000,1681.97000,113602,0
2020.04.13,1685.51000,1722.56000,1671.62000,1713.96000,97125,0
2020.04.14,1707.12000,1747.78000,1707.12000,1726.73000,141468,0
2020.04.15,1726.81000,1731.17000,1707.52000,1716.73000,120922,0
2020.04.16,1709.78000,1738.73000,1707.62000,1717.40000,136502,0
2020.04.17,1708.58000,1719.37000,1679.46000,1681.43000,142277,0
2020.04.20,1682.51000,1702.44000,1671.00000,1694.91000,134260,0
